,reviews,stars
806,"Lleva un tiempo presentando problemas, se reinicia sola al entrar en los avisos. Le quito una estrella pues nadie responde si arreglarán o no algo que lleva con problema desde hace tiempo.",Calificación: 2 de cinco estrellas
807,"Muy buena aplicación, es rápida fácil de manejar y lo mejor para gente de pocos recursos, esta aplicación de yapo te da la opción de publicar gratis.",Calificación: 5 de cinco estrellas
808,"Exelente aplicación, me a funcionado excelente, es confiable, tanto para vender como para comprar, exelente clasificación de los productos y ubicación.",Calificación: 5 de cinco estrellas
809,es buena la aplicación lo único malo es que hay que esperar 7 días a que se borre el aviso ⚠ debería ser un poco menos uno o dos días máximo es mucho tiempo 7 días por lo demás es buena.,Calificación: 3 de cinco estrellas
810,"Al subir un aviso de un producto, que lleva accesorios, ejemplo (celular + cargador) el sistema elimina el precio porque considera que hay mas de un objeto, y estar editando el aviso cada vez que pasa eso es bastante molesto.",Calificación: 3 de cinco estrellas
811,"Pesima al principio funcionaba, ahora que justo habia comprado 2 tiendaby un pack de autos, empeoro tanto que tuve que suspender una tienda y no me danbrazon psrs wue me devuelvan el dinero, ya que no me volvieron a dejar publicar nada con la excusa que ya esta publicado, esto es una desarmaduria de autos y hay muchas cantidad de marcas, modelos y años, Y no se toman el trabajo de revisar la foto, marca, modelo y año de el local y no te dan un teléfono o una dirección para pedir tu plata",Calificación: 1 de cinco estrellas
812,"Faltan más opciones en las categorías para poder clasificar los productos, es muy limitada y deberían permitir dar el número de teléfono para poder comunicarse entre comprador y vendedor, podría ser más atractiva la app, en general funciona y cumple su función.",Calificación: 3 de cinco estrellas
813,Super buena la app una suguerencia al filtro por región deveria dejar elejir más de una sola region para buscar vehículos en regiones sercanas a la nuestra sería genial todo lo demas filete saludos!!!!!!,Calificación: 4 de cinco estrellas
814,"Es buena me ha servido mucho, sólo como sugerencia podrían ver de que en la aplicación igual se pueda colocar la dirección aproximada de lo que uno vende así como sale en la página web",Calificación: 5 de cinco estrellas
815,"La última actualización, no deja visualizar las imágenes. Solo cuando uno ingresa al aviso puede ver. Ojalá la arreglen. Mi teléfono es un Huawei",Calificación: 1 de cinco estrellas
816,"Buena aplicación, da confianza a los clientes,es una plataforma para poder vender de manera rápida y eficiente. Es simple fácil de usar y además puedes publicar tus productos de manera gratuita 💚",Calificación: 5 de cinco estrellas
817,"Le falta bastante ,no permite subir imágenes ,al editar anuncio hay que repetir mucho la acción para ver los cambios y tampoco deja ver los mensajes de la app ,de 5 estrellas 1 con suerte deja bastante que desear ,buscare otro medio para publicar",Calificación: 1 de cinco estrellas
818,"Funciona bien, pero hay mala navegación en la menajeria . No se puede volver directo al inicio de la aplicacion al momento de responder un mensaje.",Calificación: 4 de cinco estrellas
819,"Siempre me ha ido bien tanto en ventas como en compras , seguro y confiable",Calificación: 5 de cinco estrellas
820,Excelente herramienta de venta,Calificación: 5 de cinco estrellas
821,Muy buena app para hacer negocios,Calificación: 5 de cinco estrellas
822,Oportuna cuando se trata de comprar o vender,Calificación: 5 de cinco estrellas
823,Siempre hay que estar actualizando y consume más datos aún.,Calificación: 1 de cinco estrellas
824,Muy bien solo un detalle que los moderadores se del el trabajo de leer los avisos y no rechasen avisen que son distintos yo vendo muebles y todos los modelos son distintos. Distintos precios distintos modelos y distintas fotos y aun asi rechasan mis avisos,Calificación: 5 de cinco estrellas
825,"Estoy muy agradecida por este servicio, me sirvió mucho para vender cosas que ya no utilizo, de manera más rápida y sencilla. También me sirvió para encontrar buenas ofertas de productos que necesito al mejor precio.",Calificación: 4 de cinco estrellas
826,"No sirve. Si quieres vender algo tienes que subir tu publicacion diariamente con un costo de 1000 pesos y si ye demoras un mes terminas perdiendo dinero y si no quieres pagar, tu publicacion se va al olvido. Ademas empresas que pagan diariamente por subir sus publicaciones siempre envian la tuya al fondo. No la recomiendo.",Calificación: 1 de cinco estrellas
827,"Es buena la aplicación, ya que permite poner datos de contacto, pero le falta una opción para calificar a los vendedores y así elegir a los más confiables.",Calificación: 3 de cinco estrellas
828,En mi opinión la aplicación no es mala pero tienen que mejorar mucho en la búsqueda (no corrige) y en el historial se repite todo ........saludos,Calificación: 4 de cinco estrellas
829,"es una buena plataforma para ofrecer un producto, mejoraria algunas cosas como la busqueda de productos y sugerencias, al igual que la seguridad del producto final. pero en el proposito y objetivo de esta app cumple.",Calificación: 4 de cinco estrellas
830,"Envío msjes de consultas y no llegan, asi como tb si me escriben no llegan mis rsptas por medio de la aplicación del chat, tengo la version actualizada tanto de mi teléfono como la de la aplicación",Calificación: 3 de cinco estrellas
831,Al abrir la aplicación se cierra y no me permite ingresar para vender o comprar productos. Además no puedo ver los mensajes ni responderlos debido a este error. Necesito una solución.,Calificación: 2 de cinco estrellas
832,Pesima la app...al momento de subir las fotos a publucar la app se reinicia y se pierde todo lo realizado...esto ya viene pasando gace tiempo y no se soluciona.,Calificación: 1 de cinco estrellas
833,Yapo se ha puesto a la altura de su competencia. Muy bien ! Buena interfaz de la app. Intuitiva y fácil de ocupar.,Calificación: 5 de cinco estrellas
834,"Algo pasa con la aplicación se me hace imposible publicar, entro con mi correo y dice que no es valido y sale opción con Facebook y pide actualizar información, pero tampoco deja hacerlo.",Calificación: 1 de cinco estrellas
835,"Es de fácil uso y muy cómodo, incluso en su aplicación móvil. Es muy amigable para interactuar entre comprador y oferente.",Calificación: 5 de cinco estrellas
836,"no te deja subir el mismo anuncio después de desactivarlo y te hacen perder el tiempo, por que si lo subes y te dicen no se puede ya que tiene uno desactivado 😕, te yace subir el mismo por 2.500 pesos, te sacan plata por todos lados!",Calificación: 1 de cinco estrellas
837,"lamentable, en la aplicación no se puede publicar con las fotos, ya que hay un problema en el cual al momebto de ser aceptada la ubicación la omite,lo cual es perjudicial al momento de realizar un post con seriedad, ojalá lo arreglen.",Calificación: 2 de cinco estrellas
838,"Estoy aprendiendo a usar ésta aplicación, me ha servido, acabo de vender un producto, pero aspiro a más. Falta más información sobre como utilizarla y poder sacarle mejor provecho y que sea entendible al usuario. Una acotación creo que debiera existir la posibilidad de publicar en más de una región",Calificación: 4 de cinco estrellas
839,"Les falta mucho , necesita modificar la aplicación, la búsqueda tiene que ser las palabras exactas si no sale el producto , revisen mercado libre usted busca algo y sale varias opciones de productos . Para publicar es una demora perdida de tiempo.",Calificación: 3 de cinco estrellas
840,"Es muy útil y la uso harto, pero después de la última actualización, no se ven las fotos en la página principal y en los avisos, al abrirlas tampoco.",Calificación: 2 de cinco estrellas
841,"La app está experimentando error, no muestra fotos en display de búsqueda, solo es posible verlas entrando a cada uno de los anuncios.",Calificación: 2 de cinco estrellas
842,Hola tengo una queja desde que actualize la aplicación no se ve ninguna de las imágenes en las miniaturas de los productos a los cuales se ofrecen no he querido desintalarla porque la aplicación sirve mucho de antemano gracias,Calificación: 3 de cinco estrellas
843,Porque en la aplicación no se muestra las fotos y al ingresar desde la pagina de google si se ven? Cual es el problema? Ya que antes no ocurría eso? Saludos,Calificación: 3 de cinco estrellas
844,"Buena la aplicacion igualmente para la gente que quiere vender sus productos y para los que quieren comprar,aunque si la forma de busqueda no me gusto mucho por que habeses no es tan precisa",Calificación: 4 de cinco estrellas
845,"Buena aplicacion, funciona hasta mejor que mercado libre para venser articulos usados, me llaman mucho más seguido para preguntar por mis anuncios. Sigan así!",Calificación: 5 de cinco estrellas
846,excelente app. todo lo que publico se vende muy rápido y ademas encuentro algunos articulos en un muy buen precio... la recomiendo al 100!!!,Calificación: 5 de cinco estrellas
847,Pesima aplicacion no me deja entrar a leer los mensajes me pide que entre una y otra vez es mejor la pagina de internet es rapida y en la aplicacion lenta como eso le ubiera dado 0 pero como ya la desintale por mala y me dejo le dare 1 estrella,Calificación: 1 de cinco estrellas
848,"Fácil de usar, sencilla para subir tu aviso y para ver las demás publicaciones, no tan exigente en cuanto a requisitos para publicar como otras plataformas similares",Calificación: 5 de cinco estrellas
849,"La app funcionaba exelente, pero con la nueva actualizacion ya no se pueden visualizar las imagenes en minuatura de los objetos que estan en venta.",Calificación: 3 de cinco estrellas
850,"Buena la app pero podrian agrandar las letras ya q ni se ven , y como van a ser tan poco inteligentes para poner letras grises en fondo blanco, porfa cambien eso para poder calificarlos de mejor manera .",Calificación: 3 de cinco estrellas
851,"Una aplicación intuitiva,fácil de usar, con muchos usuarios registrados, y en la versión gratis igual vendes y compras rápido.",Calificación: 5 de cinco estrellas
852,Muy buena aplicación para vender y comprar solo falta un historial de la persona tanto para el que compra como para el que vende asi tener mas confiabilidad a la hora de hacer una transacción,Calificación: 4 de cinco estrellas
853,"Buena ,falta un marcador ,para ,hacer la eleccion definitiva",Calificación: 3 de cinco estrellas
854,Facilita la compra y venta de articulos útiles,Calificación: 5 de cinco estrellas
855,"Pésima aplicación, cada vez que salgo sin cerrarla en un 90% no vuelve al aviso en en que estaba eliminando todos los filtros y teniendo que comenzar la búsqueda desde cero.",Calificación: 1 de cinco estrellas
856,"Por ahora, seguiré comprando por la web. Esta aplicación se demora en iniciar y luego de realizar una búsqueda se cae y pierde todo lo avanzado.",Calificación: 2 de cinco estrellas
857,"Dos problemas. la parte de mensajes de cierra solo cuando entro y cuando has scrolleado mucho, abres una publicación y regresas te manda de nuevo arriba, es muy molesto",Calificación: 3 de cinco estrellas
858,tengo un Huawei mate 9 lite 2018.. tengo problema con la aplicación no abre los mensajes y está actualizada. la descargue nuevamente y sigue con el mismo problema no abre los mensajes,Calificación: 1 de cinco estrellas
859,"Funciona muy bien, no cobran comisión por las ventas, es de fácil uso, se puede vender de todo y tambiem comprar buenos artículos.",Calificación: 5 de cinco estrellas
860,Me gusta hay en lo que va cierto bug pero si me contactan se los digo y al amigo de abajo no exijastanto que un desarrollador de app que casi no emita publicidades y uno no dona nada la mayoría aqui no donamos asi que solo puedes sugerir los cambios de siertas cosas que no le gustan y asi.,Calificación: 3 de cinco estrellas
861,"Intento abrir un mensaje para responderlo y la aplicación se cierra o manda a la pagina principal. Si esta es su ""renovación"" les quedó pésimo",Calificación: 1 de cinco estrellas
862,"buena aplicación, mucha gente pudo ver mis avisos, fue de mucha ayuda!. lo que deberian cambiar, es que cuando se cambia o rebaja el valor de un producto, debiera subir al comienzo de la lista.",Calificación: 4 de cinco estrellas
863,"Debería tener selección de regiones, por ejemplo si quiero ver vehículos en todo chile excepto las zonas francas. Lo demás super bien.",Calificación: 4 de cinco estrellas
864,"Excelente aplicación, muy reconocida y a la vez seria, segura y que da confianza, tanto al vendedor como al comprador. 👍👍",Calificación: 5 de cinco estrellas
865,"Desde la última actualización no permite ver las imágenes de los artículos, por favor arreglar ese problema, gracias! Por lo demás buena app",Calificación: 3 de cinco estrellas
866,Muy buena he vendido con mucha rapidez,Calificación: 5 de cinco estrellas
867,Estoy hace un año y he tenido una buena experiencia sin inconvenientes,Calificación: 5 de cinco estrellas
868,Podrían añadir un modo escuro a la aplicación.,Calificación: 5 de cinco estrellas
869,"Excelente!! Aplicación muy eficiente, en menos de una semana vendí 2 artículos de manera muy sencilla. Totalmente recomendable.",Calificación: 5 de cinco estrellas
870,Si das un buen precio se vende rápido. Facil de usar aunque la imagen al cargarla pierde calidad. Podrian mejorar eso.,Calificación: 5 de cinco estrellas
871,Oye yapo qué pasó con la app que cada vez está peor? Se cierra y se pega. Póngase las pilas señores y busquen solución a este decepcionante problema.,Calificación: 1 de cinco estrellas
872,"Falla en última actualización, al pinchar una publicación para verla en detalle desde búsquedas guardadas abre la qué está abajo y no la indicada. Es el único detalle, en general siempre ha estado bien en cuanto a diseño y funcionalidad:)",Calificación: 4 de cinco estrellas
873,"tiene generalmente lo que busco, me gusta porque los filtros son bien exactos con lo que quieres encontrar. La recomiendo!",Calificación: 4 de cinco estrellas
874,"Función muy bien para comprar y vender lo que quieras! Me gustaría poder tener un perfil más actualizado. Funciona bien, es simple.",Calificación: 5 de cinco estrellas
875,"Excelente aplicación, sí bien a veces he vendido y otras no, es una muy buena aplicación y canal de ventas.",Calificación: 5 de cinco estrellas
876,la app esta bien pero el echo de esperar 7 dias para poder borrar un avisó es frustrante ya que cuando el aviso es un poco viejo nadie lo ve y hay que publicarlo de nuevo y tener que esperar tanto es frustrante porfa arreglen eso,Calificación: 1 de cinco estrellas
877,"Buena app me sirvió Sugerencia sería que tengan cuidado con las actualizaciones que aveces terminan estropeado lo que ya tienen bueno, por lo general las app caen en ese error fatal",Calificación: 4 de cinco estrellas
878,"Tema solucionado, muy efectivos al momento de resolver los inconvenientes en las actualizaciones, aplicacion funcionando al 100%, gracias.",Calificación: 5 de cinco estrellas
879,"No cargan las imagenes en inicio, cuando arreglaran ese error?? Hasta que uno selecciona laa cosas aparecen las imágenes... Por favor evalúen la nueva actualización...",Calificación: 1 de cinco estrellas
880,La aplicación es súper buena siempre encontramos todo pero ya desde una semana atrás no se ven las fotos desde la aplicación pero si en la página web. Solo ese error deben arreglar.,Calificación: 5 de cinco estrellas
881,"Asquerosa aplicación no deja publicar nada , mandé un mensaje por correo el cuál me dicen que faltan datos por rellenar ,cosa que lo cambié de todas las formas posibles y aún así no me dejaba publicar nada , no le dieron ninguna otra solución asco de app.",Calificación: 1 de cinco estrellas
882,"Lo único que corregiría sería el nivel de filtrado para búsqueda por el teléfono, lo demás está perfecto muy rápido y fácil de usar.",Calificación: 5 de cinco estrellas
883,"Existe un inconveniente: No me permite abrir los mensajes, cuando quiero acceder me deriva al home de la página. Arréglenlo. Slds.",Calificación: 3 de cinco estrellas
884,"pésima. no actualiza bien, los favoritos se saturan cuando vas borrando los anuncios finalizados. los mensajes no se ven a veces hay que abrir y cerrar la app. esto lo he probado en mi iPhone XS y en este samsung j6. Pésima",Calificación: 1 de cinco estrellas
885,"Cada vez que hay que actualizar la aplicación ,tengo problemas y no sé puede ,cómo me pasa constantemente,teniendo que eliminar la aplicación y volver a reinstalarla ,es un problema",Calificación: 4 de cinco estrellas
886,"excelente siempre he usado yapo para vender cualquier tipo de artículo, es una opción bastante sencilla para publicar y buscar cualquier cosa de nuestro interés 😘",Calificación: 5 de cinco estrellas
887,Es buena la app pero no siempre resulta cuando uno vende algo ya que se van bajando muy rápido las publicaciones y debería ser más barato el valor diario para subir la publicacio. Gracias,Calificación: 4 de cinco estrellas
888,"Hasta el momento funciona excelente, me ha facilitado la vida ya que es muy amigable, se me hace mucho más fácil publicar y buscar cosas en ella que en el pc, la súper recomiendo",Calificación: 5 de cinco estrellas
889,"Cuando se selecciona un aviso de una lista de búsqueda favorita, siempre abre el de más abajo. Cuando se borra una búsqueda favorita y vuelve a la lista, la sigue mostrando y se cae la aplicación.",Calificación: 3 de cinco estrellas
890,"Tengo problemas para visualizar las imágenes, estas no cargan por lo tanto no se puede utilizar, si tienen alguna solución me Gustaría saberla.",Calificación: 3 de cinco estrellas
891,"Amigos, un saludo y felicidades por la app muy bien ejecutada. Aprovecho este mensaje para avisarles que la última app la cagaron y ya no se ven las imágenes .. espero lo solucionen pronto y buen trabajo muchachos",Calificación: 5 de cinco estrellas
892,"Excelente aunque no siempre vendes rapido, siempre vendes igual. Me encanta tambien para comprar, es muy amigable y facil de usar.",Calificación: 5 de cinco estrellas
893,Excelente página!!! La he utilizado en dos oportunidades y la venta del producto ha sido muy rápida!!! Muy satisfecho,Calificación: 5 de cinco estrellas
894,"Tercer fallo en el día ,es dificil llenar formularios que no se pueden ingresar ,el formato web es ideal ,y con ése me quedo sin duda.",Calificación: 1 de cinco estrellas
895,Muy buen canal de ventas,Calificación: 5 de cinco estrellas
896,"en si funciona bien, solo que nunca me avisa de nuevas notificaciones o mensajes nuevos, solo se que me hablaron por mensaje por que me llega un correo",Calificación: 4 de cinco estrellas
897,"Me tiene un aviso en revisión del 25 de octubre y no lo pública 😤 estaba mucho mejor la aplicación antes , no como ahora con tantas restricciones . Muy malo el servicio",Calificación: 1 de cinco estrellas
898,"Muy buena y efectiva , muy visitada la aplicación , ayuda mucho a vender los artículos más rápido.",Calificación: 5 de cinco estrellas
899,"Esta muy buena la aplicación y el sistema de despacho,pero con recomendación deberían cada cierto tiempo subir los productos más arriba del listado",Calificación: 5 de cinco estrellas
900,"Buena, pero siento que le deberían dar más prioridad a la gente que vende hace tiempo y de forma constante, eje oferta de publicidad o cosas por el estilo",Calificación: 4 de cinco estrellas
901,"A mi me encanta, por que aparte de ser super facil de usar, tus productos dependiendo de la categoria, se venden super rapido",Calificación: 5 de cinco estrellas
902,"Excelente aplicación y plataforma de venta de productos. Todo lo que he subido al portal, lo he vendido rápidamente y de manera segura. Gracias Yapo!",Calificación: 5 de cinco estrellas
903,"todo bien pero creo que al momento de enviar un mensaje por la plataforma a los correos llega todo escrito de una sola linea sin puntos aparte, lo que pareciera estar muy mal redactado",Calificación: 4 de cinco estrellas
904,"Exelente aplicacion un servicio de exelencia, se encuentra de todo lo que las personas quieren comprar o alquilar o vender.",Calificación: 5 de cinco estrellas
905,"Vez que he ocupado esta plataforma, mi experiencia ha sido la mejor, he vendido con prontitud con compradores confiables, sin riesgo , la prontitud habla de que esta plataforma te permite acceder a una amplia demanda de productos. 10/10",Calificación: 5 de cinco estrellas
906,"Es buena, considero que la comisión para exhibición si es cara. Respecto a mercado libre. Pero igual se puede publicar gratis .",Calificación: 4 de cinco estrellas
907,"Excelente app para venta y difusión de productos, sólo faltaría resguardar un poco el pago de las compras y ventas.",Calificación: 4 de cinco estrellas
908,"Muy buena app, excelente servicio nada que decir, solo que deberian cambiar la rapidez en borrar el aviso que uno ya no quiero vender mas, gracias yapo",Calificación: 5 de cinco estrellas
909,"Con la ultima actualizacion , ya no se muestran las imagenes de los productos , favor reparar dicho inconveniente , desde ya gracias..",Calificación: 2 de cinco estrellas
910,Pésima aplicación. La asistencia también es mala. No pude vender nada desde que me registre. Es mejor vender en el market de facebook. Trate de vender un celular y en tres días ni siquiera pude publicar. Una noche en facebook y vendí altiro.,Calificación: 1 de cinco estrellas
911,Deberían hacer que todos pongas sus números de teléfono algunos no lo hacen y dificulta al poder comprar,Calificación: 5 de cinco estrellas
912,Holi me encanta su app ya e vendido cosas pero en otra cuenta,Calificación: 5 de cinco estrellas
913,Una excelente app...lo único malo q si buscas trabajo aparecen unas estafas ...piden licencia de conducir y Carnet por ambos lados .en un trabajo solo piden tu cv..además son correos Gmail...y no .cl,Calificación: 4 de cinco estrellas
914,"muy buena, para comprar y vender. lo malo que los anuncios demoran muchos días en borrarse.",Calificación: 5 de cinco estrellas
915,Excelente aplicación!!! Nunca había vendido algo (iPhone 7) tan rápido y de manera tan simple. Muchas gracias!,Calificación: 5 de cinco estrellas
916,hola gracias por la app ... me gustria que pudiera eliminar todas las conversaciones de la lista en la selección seleccionar todas y no solamente una por una ...,Calificación: 4 de cinco estrellas
917,"El problema esta que demoran muchos dias en eliminar el pruducto que se desacrivo y no deja subir otra publicacion nueva hasta que se elimine la publi desactivada , hay que esperar los 7 dias ! . Espere 7 dias y la publi desactivada sigue hay y no me deja subir otra publi nueva 😡",Calificación: 3 de cinco estrellas
918,"Antes me llegaba un aviso por mail cuando alguien me mandaba un msje. / Deberían incluir opción ""más artículos del vendedor""/ TODOS los artículos deberían tener precio/ El panel debería tener todas las opciones juntas",Calificación: 5 de cinco estrellas
919,"Hola, hace unos dias la aplicación me dice ""No se pudo conectar al servidor"". ¿necesita ser actualizado o tiene que ver con algún otro problema?",Calificación: 3 de cinco estrellas
920,"Excelente experiencia en búsqueda y venta, no le doy la 5ta estrella solo por que al momento de publicar se pega la app y aveces se suben las publicaciones más de 1 vez.",Calificación: 4 de cinco estrellas
921,siempre es un gusto vender por esta plataforma. a veces hya algunos bloqueos innecesarios pero es muy funcional y gratuita.,Calificación: 5 de cinco estrellas
922,Ok Podría mejorar el sistema de búsqueda... A veces uno busca artículos con un nombre especifico y no lo encuentra....,Calificación: 4 de cinco estrellas
923,"Muy buena app. He comprado y vendido, hay de todo tipo de comerciantes. Depende de nosotros la seriedad que le damos.",Calificación: 4 de cinco estrellas
924,"Malisima,aun no arreglan el problema de los mensajes en la bandeja de entrada por lo que no hy comunicacion. Cero aporte pra solucionar los problemas de la app.",Calificación: 1 de cinco estrellas
925,"Defraudante, con el paso de los años ya no se puede publicar algo tranquilo, cada comprador quiere estafarte. Pide datos. Rut. Cuenta rut. Ya no se puede confiar en ningún comprador.",Calificación: 1 de cinco estrellas
926,"Excelente aplicación, debería ser como antes, poder borrar y poder publicar nuevamente, 7 días es mucho para alguien que necesita república el aviso. Todo lo demás buenísimo",Calificación: 5 de cinco estrellas
927,"Muy buena aplicación pero hace una semana no puedo ver las fotos de los anuncios tengo buen internet, está actualizada la app. La verdad es que no sé que pueda ser 😱",Calificación: 5 de cinco estrellas
928,"Estimados desde hace algunos dias, la app no muestra la fotos, e leido varias reseñas teniendo el mismo problema. Al parecer es generalizado, cuando tendran solucion sobre esto?...",Calificación: 2 de cinco estrellas
929,Sería mejor si dejar insertar imágenes en el perfil de la cuenta. Si diera opción de publicar el contenido en varias comuna de la misma ciudad.,Calificación: 3 de cinco estrellas
930,"Esta app desde que la uso me ha dado buenos resultados y rápido, es bien amigable para publicar y revisar mis mensajes",Calificación: 5 de cinco estrellas
931,Buena ya que uno encuentra lo que busca en forma rápida y segura,Calificación: 5 de cinco estrellas
932,"Lo único, que a veces no permite ver las fotos.. hace la búsqueda y todo pero no se ve.. amenos que se abran las publicaciones",Calificación: 4 de cinco estrellas
933,"pesima la aplicación uno pone en buscar. una marca de vehículo especifico y te salen otras marcas de vehículos nada que ver que funcione asi la aplicación la gente al final se aburre con este tipo de aplicación y que hace busca otras aplicaciones como facebook market , mercado libre y aparte se fueron al chancho con los precios de publicación eso seria mi comentario gracias",Calificación: 1 de cinco estrellas
934,"La pagina es muy buena pero la verdad, la aplicación falla bastante, simplemente te saca a la pagina de inicio una y otra vez, de no ser por eso hubiese puntuado 5 estrellas",Calificación: 4 de cinco estrellas
935,"deverian aprender de otras apk de compra fomo ej ebay y darle a uno como vendedor u comprador puntaje para que la gente vea que uno es confiable no solo de cuando esta en yapo seria muy util tener un porcentaje en cuanto a a efectuados conformes asi eliminaria la posibilidad de fraudes asi tbn no te borren tus avisos porque a una persona le molesto el precio y lo reporte ojo con eso muchas personas quieren comprar el producto al precio que ellos quieren y no es asi y reportan el suceso ,muy mal.",Calificación: 4 de cinco estrellas
936,"No me deja publicar un aviso, me corrige un parámetro y no reconoce que ya lo arregle. finalmente tuve que publicar a través del navegador. La aplicación no me sirvió en esta oportunidad. Desinstalo mejor.",Calificación: 3 de cinco estrellas
937,"Muy buena, me ha servido mucho. Le mejoraría el hecho de gestionar los mensajes, pero aquello no impide que se lleve mis 5 estrellas.",Calificación: 5 de cinco estrellas
938,"Muy buena aplicación , es una herramienta excelente que ayuda a realizar con rapidez compra y venta de articulos",Calificación: 5 de cinco estrellas
939,"Es una aplicación muy seria e útil, se consigue cualquier cosa por esta aplicación. Lo unico que deberia detallar bien, cuales vocabularios no se pueden poner en título.",Calificación: 5 de cinco estrellas
940,"Muy, buena aplicación, me encanta el 90 por ciento del día la paso en esta aplicación, compro y vendo autos, es muy buena 😎",Calificación: 5 de cinco estrellas
941,"buena, pero cuando uno entra a la aplicacion siempre debe estar ña ventana de busqueda y por defecto mostrar todo Chile, nones claro el inicio, lo demas bueno",Calificación: 3 de cinco estrellas
942,"buena aplicación para comprar y vender, solo le falta la protección que tiene mercado libre con las compras y ventas, pero lo demás todo bien.",Calificación: 5 de cinco estrellas
943,"Puedo vender mis cosas en 3 pasos sacar fotos con el celular, redactar descripción y publicar aviso. Muy útil el chat integrado.",Calificación: 5 de cinco estrellas
944,"yo le agregaria, algunas mejoras, como por ejemplo cuando abro un aviso vuelve siempre al inicio y hay que volver a ver todo de nuevo , es un lata eso.",Calificación: 3 de cinco estrellas
945,Muy buena aplicación. Es fácil de usar y sirve para vender todo tipo de cosas. Incluso una metralleta...... (De juguete) MUY RECOMENDABLE ...,Calificación: 5 de cinco estrellas
946,Me encanta esta aplicación es super vacan pero me encantaria que le agregaran mas productos como lapiceras kawaii y muchas cosas mas pero me encanta los felicito por la aplicación que hicieron me encanta,Calificación: 5 de cinco estrellas
947,"Despues de la ultima actualizacion, no muestra las fotos de lo q se vende, cuando selecciono una opcion muestra la imagen, pero ademas cuando le hago zoom.queda pegado.....plop",Calificación: 1 de cinco estrellas
948,Desde un tiempo ya no puedo visualisar imagenes desde lista principal solo al momento de abrir el anuncio aparece la imagen y no es problema de mi celu ya que en mi tablet galaxy tampoco,Calificación: 1 de cinco estrellas
949,"Actualizaron la app funciona bien las fotos con sus títulos etc , pero cuando clikeas el anuncio para ver las fotos en grande siguen sin cargar.",Calificación: 2 de cinco estrellas
950,Es una app bastante buena cuando se trata de comprar o. Vender artículos que pueden sobrarnos en casa.. La. Recomiendo.,Calificación: 5 de cinco estrellas
951,Cuando intento abrir un anuncio debo darle clic al de arriba para que se abra pq al parecer no está bien calibrado y me abre el anuncio de abajo. Arreglar por favor!!!,Calificación: 2 de cinco estrellas
952,"Mala la aplicación, incomoda de usar, le faltan muchas propiedades, recuerden que es una app de búsqueda. Le falta mucho trabajo.",Calificación: 1 de cinco estrellas
953,"El buscador es una basura, vez que quiero buscar algo tan simple como cortina o toldo salen ventas de casas etc, cosas nada que ver a lo que uno busca, su algoritmo de búsqueda es basura",Calificación: 1 de cinco estrellas
954,Buena ayuda bastante en ocasiones,Calificación: 2 de cinco estrellas
955,Televisores barato y en buen estado plasma en Concepción,Calificación: 5 de cinco estrellas
956,"Una gran aplicación , super confiable y veridica!! Que nos da a los emprendedores una gran plataforma !! Gracias totales",Calificación: 5 de cinco estrellas
957,No deja ver descripcion de productos y se renicia la app a cada rrato.las actualizacion son malas antes no tenia ese problema ahora a cada rrato se renicia la app y asi no se puede ni comprar,Calificación: 1 de cinco estrellas
958,"Gracias a la aplicación pude vender muy rápido mi producto, además que la aplicación es muy fácil de operar y amigable. La mejor app.",Calificación: 5 de cinco estrellas
959,"muy buena aplicación , sólo qie que deverian permitir publicar mas de una vez si ya an pasado 2 semanas,ya que baja mucho , solo eso . gracias a yapo cl",Calificación: 5 de cinco estrellas
960,"Me parece bastante rápido, para concretar las ventas o compras. Pero creo que la revisión previa debería ser más rápida.",Calificación: 5 de cinco estrellas
961,"Cada vez que filtro una búsqueda, la app se cierra...se vuelve un dolor de cabeza la estabilidad de la app.",Calificación: 1 de cinco estrellas
962,"Esta nueva actualización muy mala,me saca y se cierra cada ves que pincho un articulo y tengo que volver del principio de nuevo...mal!!!",Calificación: 2 de cinco estrellas
963,"buena plataforma de compra y venta, fácil de publicar y buscar artículos de todos los tipos.",Calificación: 5 de cinco estrellas
964,"me gusta mucho, lo único que me desagrada es que cada vez que entro debo iniciar sesión y me entorpece cuando subo productos ara vender. fuera de eso recomendadisima",Calificación: 4 de cinco estrellas
965,"Más simpleza para publicar a diferencia de estar en el pc, respecto a la subida de fotos, contestar mensajes, visualizar y administrar avisos",Calificación: 5 de cinco estrellas
966,"Muy buena aplicación, amigable, con el usuario, no se si dentro de los guardados, al bajar el precio, llegan las notificaciones.",Calificación: 5 de cinco estrellas
967,"Muy buena, solo falta que se puedan seleccionar varias regiones a la vez. Lo demas está excelente.",Calificación: 4 de cinco estrellas
968,"Lo que busco encuentro, me entretengo mirando las publicaciones además de que me ha servido para adquirir varios accesorios y complementos. Buena app. Recomendable.",Calificación: 5 de cinco estrellas
969,"Buenísimo, HUUUUUF....Qwena.. es buena la pagina, hay una variedad de cosas, en venta, gracias , por todos estas información sobre compra y venta",Calificación: 5 de cinco estrellas
970,No aparecen las fotos de los avisos en la aplicación que baje a mi teléfono...no sé que pasó...antes funcionaba bien...espero lo normalicen pronto....,Calificación: 2 de cinco estrellas
971,Todo bien salvo que dos días que no puedo ver las imágenes de los avisos y no cargan las imágenes cuando las pincho. Saludos amigos de yapo el mejor portal de ventas y compras.,Calificación: 5 de cinco estrellas
